time,.header.id,.header.msg_type,.header.port_addr,.header.length,.header.sequence,.header.idle_time,.header.time_status,.header.gps_week,.header.gps_week_seconds,.header.receiver_status,.header.reserved,.header.software_version,.ins_status,.position_type,.latitude,.longitude,.altitude,.undulation,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.latitude_std,.longitude_std,.altitude_std,.north_velocity_std,.east_velocity_std,.up_velocity_std,.roll_std,.pitch_std,.azimuth_std,.extended_status,.seconds_since_update
2019/04/28/15:01:14.929779,1465,0,64,126,0,97,180,2051,46890000,0,19988,13754,3,53,22.2979652366,114.1755822,11.3445877982,-2.20000004768,8.84208583767,1.30036505623,0.0298156005439,0.61149962316,0.30287538935,7.55257230655,0.679710924625,0.614816725254,1.2768291235,0.0278769433498,0.0245451722294,0.0206226035953,0.0102010145783,0.00889540184289,0.0831890180707,450,0
2019/04/28/15:01:15.930821,1465,0,64,126,0,97,180,2051,46891000,0,19988,13754,3,53,22.2980470092,114.175594879,11.4108400699,-2.20000004768,9.19973445489,1.36664597577,0.0919029912185,-0.120756036425,0.363229147123,7.35031507013,0.680543482304,0.619503736496,1.29886639118,0.0283265411854,0.0258849933743,0.0214874148369,0.0103435972705,0.00899615231901,0.0832990780473,450,0
2019/04/28/15:01:16.929692,1465,0,64,126,0,106,180,2051,46892000,0,19988,13754,3,53,22.2981313608,114.175607977,11.4431343945,-2.20000004768,9.42985157145,1.42799815129,0.11902076816,-0.475253401721,0.557622214055,7.61402313508,0.681494235992,0.625596880913,1.31964540482,0.0287784226239,0.0273341760039,0.0225009899586,0.0105528282002,0.00915221311152,0.0834756493568,450,0
2019/04/28/15:01:17.930203,1465,0,64,126,0,102,170,2051,46893000,0,19988,13754,3,53,22.2982159074,114.175621319,11.4766425136,-2.20000004768,9.65511807525,1.34762305421,0.13616377368,0.00483506455174,0.404797793628,7.01425316718,0.682771623135,0.63315320015,1.34061729908,0.029251402244,0.0287294462323,0.0235388185829,0.0107592847198,0.00935249961913,0.0836594849825,450,0
2019/04/28/15:01:18.930759,1465,0,64,126,0,102,180,2051,46894000,0,19988,13754,3,53,22.2983037179,114.175634233,11.5354264844,-2.20000004768,9.82805128141,1.36113443242,0.0503616941302,-0.300576490631,0.0641820536917,6.93435866922,0.684368610382,0.642455935478,1.36316514015,0.029734686017,0.0301586855203,0.0246372893453,0.0109506398439,0.00962169189006,0.0838156789541,450,0
2019/04/28/15:01:19.929482,1465,0,64,126,0,104,180,2051,46895000,0,19988,13754,3,53,22.2983946067,114.17564781,11.5371381147,-2.20000004768,10.0279953607,1.33683527308,0.0641453073738,-0.604817406148,0.317081175973,6.94094093586,0.686244189739,0.653150141239,1.38553392887,0.0301559362561,0.031245386228,0.0257553122938,0.0111076971516,0.00966356694698,0.083969719708,450,0
2019/04/28/15:01:20.929392,1465,0,64,126,0,104,170,2051,46896000,0,19988,13754,3,53,22.2984837626,114.175661316,11.5092883874,-2.20000004768,10.0980178348,1.40843228511,0.0450960201365,-0.517707314332,0.212305235355,6.96484633226,0.688618659973,0.665942072868,1.40430164337,0.0306529067457,0.0327269770205,0.0267742052674,0.0112592531368,0.00993903167546,0.0841823518276,450,0
2019/04/28/15:01:21.930035,1465,0,64,126,0,104,170,2051,46897000,0,19988,13754,3,53,22.298576199,114.175675302,11.5496500414,-2.20000004768,10.0192551228,1.41742511375,0.0536490941889,-0.568944424866,0.207363183266,7.09792352638,0.691688597202,0.681146919727,1.42734265327,0.0312055591494,0.0342656187713,0.0280533470213,0.0114014809951,0.010250187479,0.0843779817224,450,0
2019/04/28/15:01:22.930676,1465,0,64,126,0,96,170,2051,46898000,0,19988,13754,3,53,22.2986652142,114.175689021,11.5916943001,-2.20000004768,9.6596674444,1.40629951336,0.0518861369917,-0.762274848154,0.304495051456,7.30917973782,0.695461571217,0.698627352715,1.44982433319,0.0317615196109,0.0358213856816,0.0293662846088,0.011571357958,0.0104279881343,0.0845845416188,450,0
2019/04/28/15:01:23.930103,1465,0,64,126,0,96,170,2051,46899000,524288,19988,13754,3,53,22.2987506578,114.175702334,11.6619931543,-2.20000004768,9.19522106586,1.33807220189,0.0715840075562,-0.806813434783,0.159037076589,7.17849382177,0.700169086456,0.718502759933,1.47717750072,0.0323856621981,0.0373765677214,0.0308148581535,0.0117437150329,0.0106871472672,0.0847781822085,450,0
2019/04/28/15:01:24.928982,1465,0,64,126,0,108,180,2051,46900000,0,19988,13754,6,19,22.2988308248,114.175714898,11.7129159532,-2.20000004768,8.73458367667,1.3124780229,0.0432164959675,-0.726589283625,0.109523865308,7.38770452718,0.705895364285,0.740865111351,1.50493836403,0.0330269895494,0.038982860744,0.0323340967298,0.0120262382552,0.0109122442082,0.0849493965507,64,1
2019/04/28/15:01:25.930331,1465,0,64,126,0,104,170,2051,46901000,0,19988,13754,6,19,22.2989080327,114.17572731,11.7868920295,-2.20000004768,8.33681180195,1.2614604831,0.0941710723416,-0.295551509988,0.530040149623,7.37435893413,0.71278989315,0.765784740448,1.53311109543,0.0336730405688,0.0406202450395,0.0339043289423,0.0122745987028,0.011061844416,0.0851486772299,64,2
2019/04/28/15:01:26.929425,1465,0,64,126,0,102,180,2051,46902000,0,19988,13754,6,19,22.2989811046,114.175738876,11.8563050488,-2.20000004768,7.83253425467,1.22875216878,0.0578446398973,-0.736552477059,0.211753090901,7.56465153019,0.721003234386,0.793305456638,1.56169629097,0.0343448482454,0.0423205159605,0.035525303334,0.0124467005953,0.0113380597904,0.0852975100279,64,3
2019/04/28/15:01:27.931237,1465,0,64,126,0,102,180,2051,46903000,0,19988,13754,3,19,22.2990498207,114.175750458,11.9250968862,-2.20000004768,7.1649186588,1.14524274175,0.0214279236308,-0.529793171446,0.0935451795557,7.98537464805,0.730683326721,0.823466062546,1.59070491791,0.0350253805518,0.0440573990345,0.0372054874897,0.0126564037055,0.0115881133825,0.085528999567,192,4
2019/04/28/15:01:28.929882,1465,0,64,126,0,98,180,2051,46904000,0,19988,13754,3,54,22.2991112426,114.175761271,11.9723824821,-2.20000004768,6.37125190304,1.05953623428,0.0966624356533,-0.667530383771,0.0639175801209,8.55584510375,0.738955199718,0.847087979317,1.61795842648,0.0353551544249,0.0448000542819,0.0381907820702,0.0126925613731,0.0115647614002,0.0856992006302,448,0
2019/04/28/15:01:29.930366,1465,0,64,126,0,98,170,2051,46905000,0,19988,13754,3,54,22.2991629289,114.175771063,12.0175118838,-2.20000004768,5.32982620375,0.946553383634,0.0613313266348,-0.710170119122,-0.00492328911556,9.00278797591,0.750251531601,0.880572974682,1.64742648602,0.0359850004315,0.0463598705828,0.0398713164032,0.012869217433,0.0117539009079,0.0858702883124,450,0
2019/04/28/15:01:30.930634,1465,0,64,126,0,102,170,2051,46906000,0,19988,13754,3,53,22.2992074375,114.175779861,12.0556266662,-2.20000004768,4.25633643597,0.763372986327,0.018891033329,-0.50377897542,-0.220223385365,9.27951888882,0.761730968952,0.917171299458,1.67216026783,0.0365310385823,0.0479996949434,0.0413088016212,0.0130046373233,0.0119046028703,0.0860777720809,450,0
2019/04/28/15:01:31.930697,1465,0,64,126,0,96,180,2051,46907000,0,19988,13754,3,53,22.2992393166,114.17578622,12.0744242324,-2.20000004768,2.82099780925,0.502890098674,0.0538190722291,-0.16561007172,0.0729629571831,9.06750506821,0.774223089218,0.956368505955,1.69962465763,0.0371067859232,0.0497035458684,0.0428353175521,0.0131640573964,0.0119127966464,0.0862588658929,450,0
2019/04/28/15:01:32.930869,1465,0,64,126,0,96,180,2051,46908000,0,19988,13754,3,53,22.2992593224,114.175790157,12.1158744218,-2.20000004768,1.5850808674,0.291797400262,0.0321574580432,0.000796986699481,0.0936380008278,8.88651113335,0.786380827427,0.998146831989,1.72608947754,0.0376767069101,0.0514529272914,0.0442733056843,0.0133026903495,0.0118674971163,0.0864167585969,450,0
2019/04/28/15:01:33.930467,1465,0,64,126,0,107,180,2051,46909000,0,19988,13754,3,53,22.2992713785,114.175792629,12.1030460941,-2.20000004768,0.838758180943,0.15564678432,0.0366072122637,-0.0133716947202,-0.184400067418,8.72636390554,0.78361415863,1.03116714954,1.74810123444,0.0378975607455,0.0515901558101,0.0441232770681,0.0132871204987,0.0113550508395,0.0865115001798,450,0
2019/04/28/15:01:34.930372,1465,0,64,126,0,100,180,2051,46910000,0,19988,13754,3,54,22.2992778445,114.175790947,11.7472403031,-2.20000004768,0.156642627373,0.0266398970447,0.0245409963414,0.0221913590823,-0.1250254143,8.66408084627,0.773265898228,1.00467443466,1.75445818901,0.0363064110279,0.048648905009,0.0404335223138,0.0125562679023,0.010639208369,0.086257301271,450,0
2019/04/28/15:01:35.930228,1465,0,64,126,0,100,180,2051,46911000,0,19988,13754,3,54,22.2992784896,114.17579027,11.6298296768,-2.20000004768,-0.0176925572714,-0.0198962953506,0.019608939783,0.034115423242,-0.0536593576491,8.65618378346,0.759886324406,0.961010873318,1.75948703289,0.0346195101738,0.0444225743413,0.0360650457442,0.0117448652163,0.00993142556399,0.0859444439411,450,0
2019/04/28/15:01:36.931458,1465,0,64,126,0,103,180,2051,46912000,0,19988,13754,3,54,22.2992790281,114.17579042,11.4751166245,-2.20000004768,-0.0116973768859,-0.00153310958648,0.0124495076878,0.029561080167,-0.0441498355601,8.65765466917,0.74980443716,0.920954883099,1.74104440212,0.0330986529589,0.0397443398833,0.0327783897519,0.0110592525452,0.00945573952049,0.0857518315315,450,0
2019/04/28/15:01:37.931109,1465,0,64,126,0,103,180,2051,46913000,0,19988,13754,3,54,22.2992789389,114.175791067,11.3718781201,-2.20000004768,-0.00458601802135,-0.00544004834415,0.00763239103532,0.033629985265,-0.0483605683415,8.65651659014,0.743865668774,0.896619737148,1.73283100128,0.032249558717,0.0367657952011,0.0303174201399,0.0106677850708,0.00923564378172,0.0856779590249,450,0
2019/04/28/15:01:38.930515,1465,0,64,126,0,102,180,2051,46914000,0,19988,13754,3,54,22.2992790852,114.175790947,11.291275912,-2.20000004768,0.00138620478611,0.00367646398388,-0.00295118833149,0.0367710940055,-0.0478641256025,8.65754739435,0.740644335747,0.888599216938,1.74209880829,0.0318911261857,0.0353103354573,0.0290417857468,0.0105222715065,0.00914491340518,0.0857297703624,450,0
2019/04/28/15:01:39.930673,1465,0,64,126,0,102,180,2051,46915000,0,19988,13754,3,54,22.2992790055,114.175791198,11.2212785576,-2.20000004768,0.00247003109027,0.0120215843291,-0.00971359009235,0.033987955785,-0.0483744408842,8.65678154212,0.737501144409,0.881865739822,1.74361550808,0.0315083637834,0.0337908938527,0.0280549358577,0.0104106944054,0.00907903537154,0.0858302637935,450,0
2019/04/28/15:01:40.931195,1465,0,64,126,0,102,180,2051,46916000,0,19988,13754,3,54,22.2992787127,114.17579052,11.438957423,-2.20000004768,7.57160054546e-05,0.00819025875314,-0.00952918767485,0.0339631876253,-0.0466041229057,8.65893491482,0.700223922729,0.694793581963,0.915143430233,0.00256625656039,0.00256938743405,0.00256536738016,0.00803253706545,0.00714112771675,0.0855078548193,450,0
2019/04/28/15:01:41.930946,1465,0,64,126,0,102,180,2051,46917000,0,19988,13754,3,54,22.2992787505,114.175790637,11.45326545,-2.20000004768,0.000442797548939,0.00903253666557,-0.0107034270776,0.0320320120902,-0.043528595104,8.65318946841,0.699660181999,0.692454099655,0.915014743805,0.00130944536068,0.00133889180142,0.00133200490382,0.0075207175687,0.0068015512079,0.0853133797646,68,0
2019/04/28/15:01:42.930623,1465,0,64,126,0,107,180,2051,46918000,0,19988,13754,3,54,22.2992788259,114.17579091,11.429117051,-2.20000004768,-0.00174081257171,0.01010666426,-0.00923141098678,0.0293294765007,-0.0384018299468,8.63988257202,0.696016252041,0.682363271713,0.909539222717,0.00107062433381,0.00120763282757,0.00117548392154,0.00639131991193,0.00603287527338,0.0848838537931,68,0
2019/04/28/15:01:43.930576,1465,0,64,126,0,105,180,2051,46919000,0,19988,13754,3,54,22.2992788877,114.175791242,11.3753437195,-2.20000004768,-0.000504552015009,0.011255372494,-0.00957293241765,0.0225767281803,-0.0352765366652,8.62922158982,0.69217222929,0.673219621181,0.894761443138,0.00100679416209,0.00119549001101,0.00115597597323,0.00528348516673,0.00517440866679,0.0845590084791,68,0
2019/04/28/15:01:44.930857,1465,0,64,126,0,105,180,2051,46920000,0,19988,13754,3,54,22.2992789433,114.175791597,11.295996136,-2.20000004768,-0.000586230501437,0.00867843653539,-0.00786366141796,0.0138171338304,-0.033790275099,8.61610067577,0.689811646938,0.66816341877,0.873416364193,0.00099076423794,0.00116964778863,0.00113521830644,0.00458595529199,0.00458061136305,0.084400832653,68,0
2019/04/28/15:01:45.930661,1465,0,64,126,0,109,180,2051,46921000,0,19988,13754,3,54,22.2992789922,114.175791933,11.2016262496,-2.20000004768,-0.00140992506179,0.000264338245044,-0.00637299418802,0.0146956112232,-0.0315857705216,8.6163064441,0.6886292696,0.66575139761,0.850415825844,0.000984581420198,0.00113747094292,0.0011096931994,0.00422088941559,0.00425147032365,0.0843492224813,68,0
2019/04/28/15:01:46.931239,1465,0,64,126,0,109,180,2051,46922000,0,19988,13754,3,54,22.2992790323,114.175792234,11.0966033423,-2.20000004768,0.000738606257743,0.00849386759054,-0.00836700279636,0.0157623619145,-0.0323324014603,8.60996692384,0.688093543053,0.664653599262,0.829543352127,0.000977476709522,0.00111005303916,0.00108705204912,0.00404832419008,0.00409009214491,0.0843502357602,68,0
2019/04/28/15:01:47.929863,1465,0,64,126,0,100,180,2051,46923000,0,19988,13754,3,54,22.299279074,114.175792502,10.9851929825,-2.20000004768,0.0983154565085,0.020167207676,-0.016019558412,0.0124647494796,0.0579821901983,8.6155690364,0.687869548798,0.664194583893,0.81245046854,0.00096823630156,0.00109101238195,0.0010703811422,0.00397406099364,0.00401807110757,0.0843703821301,68,0
2019/04/28/15:01:48.930499,1465,0,64,126,0,100,180,2051,46924000,0,19988,13754,3,54,22.2992828067,114.17579547,9.75914535765,-2.20000004768,0.885045495781,0.156415602045,0.00961018510303,-0.0187402308138,0.323418293553,8.58431667432,0.680853247643,0.661989033222,0.810027837753,0.00125845998991,0.00156088115182,0.00151018053293,0.00439933035523,0.0044434289448,0.0845300927758,68,0
2019/04/28/15:01:49.930792,1465,0,64,126,0,106,180,2051,46925000,0,19988,13754,3,54,22.2992978014,114.175798606,9.31333325896,-2.20000004768,2.29219041468,0.371820726823,0.00900193711884,0.0382225384165,0.487312306045,8.27100130441,0.677270591259,0.659894168377,0.808823049068,0.00163592072204,0.00237919809297,0.00215228623711,0.00478968443349,0.00482810521498,0.0846643894911,450,0
2019/04/28/15:01:50.931340,1465,0,64,126,0,107,180,2051,46926000,0,19988,13754,3,54,22.2993184636,114.175802494,8.8890130939,-2.20000004768,2.1572033603,0.344405171153,0.0151373293686,-0.0275955140712,0.0995393070274,7.9157290954,0.675550878048,0.658143222332,0.807613193989,0.00220154086128,0.00396624160931,0.00321283214726,0.0051568094641,0.00519373221323,0.084783166647,450,0
2019/04/28/15:01:51.930330,1465,0,64,126,0,105,180,2051,46927000,0,19988,13754,3,54,22.2993326745,114.175805228,8.46138150152,-2.20000004768,1.06676669197,0.167124365038,0.00146466518808,-0.122235005774,0.0767810820588,7.66773533083,0.673056006432,0.658610641956,0.807256221771,0.00251158955507,0.00440003490075,0.00369730126113,0.00550648849458,0.00552977155894,0.0848965719342,450,0
2019/04/28/15:01:52.930867,1465,0,64,126,0,105,180,2051,46928000,0,19988,13754,3,54,22.2993415926,114.175806761,8.43832179531,-2.20000004768,1.08185790756,0.186073443514,0.00824667871429,-0.0318239385448,0.27183317778,7.50925298141,0.667105555534,0.658783018589,0.806584894657,0.0027139489539,0.00440619653091,0.00404801638797,0.00583484908566,0.00583465443924,0.0849831849337,450,0
2019/04/28/15:01:53.930897,1465,0,64,126,0,100,180,2051,46929000,0,19988,13754,3,54,22.2993536725,114.175809085,8.43963783793,-2.20000004768,1.92258530065,0.268198146,0.0211910167066,0.272154679312,0.484481963559,7.26051209157,0.656588256359,0.658158123493,0.805272698402,0.00309605197981,0.00516576366499,0.00475815683603,0.00614435551688,0.00610718363896,0.0851158648729,450,0
2019/04/28/15:01:54.931000,1465,0,64,126,0,100,180,2051,46930000,0,19988,13754,3,54,22.2993750332,114.175812849,8.45274159871,-2.20000004768,2.9279059971,0.430965963518,0.00678900681486,-0.10001891497,0.601670891609,6.97942490015,0.646218240261,0.65743458271,0.803848922253,0.00358483963646,0.00628742994741,0.0056108343415,0.0064433994703,0.00634789373726,0.0852086246014,450,0
2019/04/28/15:01:55.930271,1465,0,64,126,0,102,180,2051,46931000,0,19988,13754,3,54,22.2994052799,114.175817904,8.46429807413,-2.20000004768,3.88407979612,0.558163186674,0.0140543983936,-0.540903922411,0.389719657376,6.98378753597,0.635135889053,0.65591520071,0.801255524158,0.0041306852363,0.00760665303096,0.00655825436115,0.00671884045005,0.00657374830917,0.0852232202888,450,0
2019/04/28/15:01:56.931329,1465,0,64,126,0,107,180,2051,46932000,0,19988,13754,3,54,22.2994434054,114.175824466,8.47101773415,-2.20000004768,4.70148258487,0.689355712766,0.0577953369669,-0.0832892105695,0.852064649265,7.56560757296,0.624675095081,0.654987514019,0.798659145832,0.0046754158102,0.00899433158338,0.00748614780605,0.00699374778196,0.0067791021429,0.0851735770702,450,0
2019/04/28/15:01:57.930186,1465,0,64,126,0,97,180,2051,46933000,0,19988,13754,3,54,22.2994893906,114.175832896,8.50790982042,-2.20000004768,5.42914645571,0.9835737105,-0.0239227913959,-1.05643137372,0.535767413727,9.20542789645,0.614780247211,0.654727101326,0.796140611172,0.00518332794309,0.0102925011888,0.00834418088198,0.00731651997194,0.00694680586457,0.0851536095142,450,0
2019/04/28/15:01:58.931098,1465,0,64,126,0,97,180,2051,46934000,0,19988,13754,3,54,22.2995421422,114.175844338,8.50902542658,-2.20000004768,6.21776513013,1.2089358791,0.0665369826375,-1.35473807913,0.144846753898,10.3980022457,0.607320427895,0.655175626278,0.793839991093,0.00575137278065,0.0115852290764,0.00937548000365,0.00761413108557,0.00712457718328,0.0851009562612,450,0
2019/04/28/15:01:59.930692,1465,0,64,126,0,103,180,2051,46935000,0,19988,13754,3,54,22.2996006661,114.175858516,8.5077235885,-2.20000004768,6.68798380931,1.56793487584,0.0158681258137,-1.25114172128,0.170492365503,11.9666718217,0.601370811462,0.656306147575,0.791672885418,0.00630434183404,0.0129017615691,0.0103514976799,0.00797005463392,0.00730280671269,0.0851375162601,450,0
2019/04/28/15:02:00.930995,1465,0,64,126,0,93,180,2051,46936000,0,19988,13754,3,54,22.299664086,114.175875338,8.53302311525,-2.20000004768,7.24741989575,1.93669050476,0.0472273314579,-1.57546830134,0.115078880985,13.2103595454,0.597111165524,0.658632516861,0.790424704552,0.00679520191625,0.0139483464882,0.0112644294277,0.00825534481555,0.00748167652637,0.0849632248282,450,0
2019/04/28/15:02:01.930373,1465,0,64,126,0,93,180,2051,46937000,0,19988,13754,3,54,22.2997321347,114.175894937,8.54143451527,-2.20000004768,7.7802404391,2.2430789074,-0.0566173666806,-1.41172559241,-0.0238557743967,14.2546942734,0.593306481838,0.653869688511,0.789191424847,0.00726212095469,0.0150814726949,0.0121049666777,0.00838434044272,0.00760935526341,0.0845861807466,450,0
2019/04/28/15:02:02.931194,1465,0,64,126,0,105,180,2051,46938000,0,19988,13754,3,54,22.2998050837,114.175916921,8.54991904926,-2.20000004768,8.38357592273,2.37321204028,0.0371928041656,-1.46490087907,0.216911743419,14.4963496021,0.590520679951,0.657110512257,0.787999033928,0.00776891410351,0.0161556340754,0.013029246591,0.00847048778087,0.00778384832665,0.0842667594552,450,0
2019/04/28/15:02:03.931258,1465,0,64,126,0,105,180,2051,46939000,0,19988,13754,3,54,22.2998821621,114.175940435,8.5827921778,-2.20000004768,8.70185174732,2.5546393294,-0.0253239855206,-1.30733899463,0.0462906085658,14.8055011219,0.588372945786,0.6610481143,0.78683835268,0.00826967786998,0.0173679757863,0.013853491284,0.00864344462752,0.00791743770242,0.0840001553297,450,0
